caste or ethnic group,total,geo_code,geo_level,geo_version
Badhaee,19,34010,local,2016
Baraee,156,34010,local,2016
Bin,113,34010,local,2016
Brahman - Hill,1941,34010,local,2016
Brahman - Tarai,233,34010,local,2016
Chamar/ Harijan/ Ram,3386,34010,local,2016
Chhetri,1122,34010,local,2016
Damai/Dholi,70,34010,local,2016
Dhanuk,757,34010,local,2016
Dhobi,1044,34010,local,2016
Dom,122,34010,local,2016
Dusadh/ Pasawan/ Pasi,1230,34010,local,2016
Ghale,46,34010,local,2016
Gharti/Bhujel,33,34010,local,2016
Gurung,149,34010,local,2016
Hajam/Thakur,254,34010,local,2016
Jhangad/ Dhagar,500,34010,local,2016
Kalwar,192,34010,local,2016
Kami,192,34010,local,2016
Kanu,429,34010,local,2016
Kathabaniyan,74,34010,local,2016
Kayastha,33,34010,local,2016
Koiri/Kushwaha,155,34010,local,2016
Kumhar,225,34010,local,2016
Kurmi,1596,34010,local,2016
Limbu,26,34010,local,2016
Lohar,236,34010,local,2016
Magar,210,34010,local,2016
Majhi,27,34010,local,2016
Mali,36,34010,local,2016
Mallaha,1457,34010,local,2016
Musahar,2278,34010,local,2016
Musalman,3502,34010,local,2016
Natuwa,28,34010,local,2016
Newar,320,34010,local,2016
Nuniya,307,34010,local,2016
Others,35,34010,local,2016
Rai,16,34010,local,2016
Rajbhar,123,34010,local,2016
Rajput,16,34010,local,2016
Sanyasi/Dasnami,190,34010,local,2016
Sarki,126,34010,local,2016
Sonar,49,34010,local,2016
Tamang,1784,34010,local,2016
Tatma/Tatwa,131,34010,local,2016
Teli,860,34010,local,2016
Terai Others,81,34010,local,2016
Tharu,9047,34010,local,2016
Yadav,3549,34010,local,2016
Yakkha,102,34010,local,2016
Badhaee,18,34013,local,2016
Bangali,38,34013,local,2016
Baraee,62,34013,local,2016
Bhote,37,34013,local,2016
Bin,54,34013,local,2016
Brahman - Hill,494,34013,local,2016
Brahman - Tarai,21,34013,local,2016
Chamar/ Harijan/ Ram,2402,34013,local,2016
Chhetri,568,34013,local,2016
Damai/Dholi,48,34013,local,2016
Dhanuk,44,34013,local,2016
Dhobi,361,34013,local,2016
Dhunia,380,34013,local,2016
Dom,43,34013,local,2016
Dusadh/ Pasawan/ Pasi,1606,34013,local,2016
Hajam/Thakur,427,34013,local,2016
Jhangad/ Dhagar,804,34013,local,2016
Kahar,23,34013,local,2016
Kalwar,390,34013,local,2016
Kami,51,34013,local,2016
Kanu,1431,34013,local,2016
Kathabaniyan,241,34013,local,2016
Kayastha,54,34013,local,2016
Kewat,17,34013,local,2016
Koiri/Kushwaha,950,34013,local,2016
Kumal,104,34013,local,2016
Kumhar,64,34013,local,2016
Kurmi,1826,34013,local,2016
Lohar,340,34013,local,2016
Magar,23,34013,local,2016
Mallaha,1206,34013,local,2016
Musahar,1496,34013,local,2016
Musalman,5322,34013,local,2016
Newar,110,34013,local,2016
Nuniya,367,34013,local,2016
Others,21,34013,local,2016
Rai,17,34013,local,2016
Rajput,85,34013,local,2016
Sanyasi/Dasnami,307,34013,local,2016
Sarki,16,34013,local,2016
Sonar,106,34013,local,2016
Tamang,218,34013,local,2016
Tatma/Tatwa,102,34013,local,2016
Teli,1429,34013,local,2016
Terai Others,215,34013,local,2016
Tharu,6931,34013,local,2016
Yadav,1894,34013,local,2016
Yakkha,285,34013,local,2016
Bangali,327,34009,local,2016
Baraee,1314,34009,local,2016
Bin,137,34009,local,2016
Brahman - Hill,234,34009,local,2016
Brahman - Tarai,99,34009,local,2016
Chamar/ Harijan/ Ram,1443,34009,local,2016
Chamling,23,34009,local,2016
Chhetri,1218,34009,local,2016
Damai/Dholi,33,34009,local,2016
Dhobi,307,34009,local,2016
Dhunia,97,34009,local,2016
Dom,32,34009,local,2016
Dusadh/ Pasawan/ Pasi,809,34009,local,2016
Gaderi/Bhedihar,71,34009,local,2016
Hajam/Thakur,303,34009,local,2016
Halkhor,13,34009,local,2016
Kanu,278,34009,local,2016
Kathabaniyan,265,34009,local,2016
Kayastha,33,34009,local,2016
Koiri/Kushwaha,1430,34009,local,2016
Kumhar,142,34009,local,2016
Kurmi,1763,34009,local,2016
Limbu,17,34009,local,2016
Lohar,680,34009,local,2016
Magar,193,34009,local,2016
Mali,149,34009,local,2016
Mallaha,1973,34009,local,2016
Marwadi,12,34009,local,2016
Musahar,316,34009,local,2016
Musalman,2425,34009,local,2016
Natuwa,11,34009,local,2016
Newar,12,34009,local,2016
Nuniya,94,34009,local,2016
Others,35,34009,local,2016
Rai,18,34009,local,2016
Rajput,252,34009,local,2016
Sanyasi/Dasnami,174,34009,local,2016
Sarki,99,34009,local,2016
Sonar,508,34009,local,2016
Tatma/Tatwa,902,34009,local,2016
Teli,959,34009,local,2016
Terai Others,41,34009,local,2016
Yadav,1422,34009,local,2016
Yakkha,54,34009,local,2016
Amat,864,63,district,2016
Badhaee,1616,63,district,2016
Badi,30,63,district,2016
Bahing,169,63,district,2016
Bangali,1472,63,district,2016
Bantaba,24,63,district,2016
Bantar/Sardar,14298,63,district,2016
Baraee,3941,63,district,2016
Bhote,23,63,district,2016
Brahman - Hill,8236,63,district,2016
Brahman - Tarai,8721,63,district,2016
Byasi/Sauka,90,63,district,2016
Chamar/ Harijan/ Ram,27694,63,district,2016
Chhetri,8677,63,district,2016
Dalit Others,58,63,district,2016
Damai/Dholi,967,63,district,2016
Danuwar,1092,63,district,2016
Dev,1142,63,district,2016
Dhanuk,41692,63,district,2016
Dhimal,57,63,district,2016
Dhobi,5576,63,district,2016
Dhunia,15,63,district,2016
Dom,1871,63,district,2016
Dura,14,63,district,2016
Dusadh/ Pasawan/ Pasi,10981,63,district,2016
Foreigner,147,63,district,2016
Gaderi/Bhedihar,1533,63,district,2016
Ghale,376,63,district,2016
Gharti/Bhujel,730,63,district,2016
Gurung,128,63,district,2016
Hajam/Thakur,9774,63,district,2016
Halkhor,154,63,district,2016
Halwai,11364,63,district,2016
Janajati Others,44,63,district,2016
Kalar,163,63,district,2016
Kalwar,4914,63,district,2016
Kamar,108,63,district,2016
Kami,4804,63,district,2016
Kanu,42,63,district,2016
Kathabaniyan,14865,63,district,2016
Kayastha,1734,63,district,2016
Kewat,1758,63,district,2016
Khatwe,37942,63,district,2016
Khawas,183,63,district,2016
Koiri/Kushwaha,6446,63,district,2016
Kumal,1016,63,district,2016
Kumhar,5922,63,district,2016
Kurmi,321,63,district,2016
Lepcha,35,63,district,2016
Lhomi,112,63,district,2016
Limbu,406,63,district,2016
Lodh,32,63,district,2016
Lohar,504,63,district,2016
Magar,3606,63,district,2016
Majhi,171,63,district,2016
Mali,989,63,district,2016
Mallaha,13664,63,district,2016
Marwadi,759,63,district,2016
Meche,177,63,district,2016
Mewahang Bala,15,63,district,2016
Musahar,38622,63,district,2016
Musalman,56957,63,district,2016
Nachhiring,11,63,district,2016
Newar,2593,63,district,2016
Nuniya,1431,63,district,2016
Others,1096,63,district,2016
Punjabi/Sikh,574,63,district,2016
Rai,1868,63,district,2016
Rajbansi,203,63,district,2016
Rajbhar,1015,63,district,2016
Rajdhob,11809,63,district,2016
Rajput,4040,63,district,2016
Sanyasi/Dasnami,896,63,district,2016
Sarbaria,55,63,district,2016
Sarki,656,63,district,2016
Satar/ Santhal,80,63,district,2016
Sonar,2104,63,district,2016
Sudhi,2092,63,district,2016
Sunuwar,1554,63,district,2016
Tamang,1571,63,district,2016
Tatma/Tatwa,9748,63,district,2016
Teli,46657,63,district,2016
Terai Others,12524,63,district,2016
Thakuri,99,63,district,2016
Tharu,73592,63,district,2016
Thulung,13,63,district,2016
Undefined Others,1134,63,district,2016
Yadav,100570,63,district,2016
Yakkha,22,63,district,2016
Badhaee,18,15002,local,2016
Baraee,239,15002,local,2016
Brahman - Hill,294,15002,local,2016
Brahman - Tarai,474,15002,local,2016
Chamar/ Harijan/ Ram,1049,15002,local,2016
Chhetri,24,15002,local,2016
Dhanuk,2545,15002,local,2016
Dhobi,92,15002,local,2016
Dom,128,15002,local,2016
Dusadh/ Pasawan/ Pasi,1163,15002,local,2016
Foreigner,38,15002,local,2016
Gaderi/Bhedihar,32,15002,local,2016
Hajam/Thakur,340,15002,local,2016
Halwai,119,15002,local,2016
Kalwar,27,15002,local,2016
Kami,182,15002,local,2016
Kathabaniyan,851,15002,local,2016
Khatwe,718,15002,local,2016
Khawas,138,15002,local,2016
Kumhar,77,15002,local,2016
Mali,78,15002,local,2016
Mallaha,333,15002,local,2016
Musahar,707,15002,local,2016
Musalman,1059,15002,local,2016
Others,63,15002,local,2016
Punjabi/Sikh,23,15002,local,2016
Rai,109,15002,local,2016
Rajput,63,15002,local,2016
Sudhi,85,15002,local,2016
Sunuwar,66,15002,local,2016
Tatma/Tatwa,1372,15002,local,2016
Teli,2194,15002,local,2016
Terai Others,55,15002,local,2016
Tharu,444,15002,local,2016
Undefined Others,51,15002,local,2016
Yadav,6569,15002,local,2016
Amat,192,15005,local,2016
Bangali,200,15005,local,2016
Bantar/Sardar,98,15005,local,2016
Baraee,160,15005,local,2016
Brahman - Hill,88,15005,local,2016
Brahman - Tarai,185,15005,local,2016
Byasi/Sauka,34,15005,local,2016
Chamar/ Harijan/ Ram,1897,15005,local,2016
Chhetri,30,15005,local,2016
Dalit Others,11,15005,local,2016
Damai/Dholi,17,15005,local,2016
Danuwar,153,15005,local,2016
Dhanuk,1195,15005,local,2016
Dhobi,180,15005,local,2016
Dhunia,15,15005,local,2016
Dom,165,15005,local,2016
Dusadh/ Pasawan/ Pasi,233,15005,local,2016
Gaderi/Bhedihar,635,15005,local,2016
Gurung,16,15005,local,2016
Hajam/Thakur,710,15005,local,2016
Halwai,661,15005,local,2016
Kalwar,218,15005,local,2016
Kami,192,15005,local,2016
Kathabaniyan,359,15005,local,2016
Khatwe,2507,15005,local,2016
Khawas,28,15005,local,2016
Koiri/Kushwaha,59,15005,local,2016
Kumal,300,15005,local,2016
Kumhar,207,15005,local,2016
Magar,18,15005,local,2016
Mali,64,15005,local,2016
Mallaha,124,15005,local,2016
Marwadi,32,15005,local,2016
Meche,177,15005,local,2016
Musahar,1932,15005,local,2016
Musalman,4453,15005,local,2016
Newar,17,15005,local,2016
Nuniya,434,15005,local,2016
Others,35,15005,local,2016
Rajdhob,136,15005,local,2016
Rajput,52,15005,local,2016
Sanyasi/Dasnami,17,15005,local,2016
Sarki,55,15005,local,2016
Sonar,26,15005,local,2016
Sudhi,14,15005,local,2016
Tamang,23,15005,local,2016
Tatma/Tatwa,2640,15005,local,2016
Teli,7132,15005,local,2016
Terai Others,177,15005,local,2016
Thakuri,19,15005,local,2016
Tharu,3742,15005,local,2016
Undefined Others,60,15005,local,2016
Yadav,11105,15005,local,2016
Amat,140,15007,local,2016
Badhaee,185,15007,local,2016
Bangali,266,15007,local,2016
Bantar/Sardar,736,15007,local,2016
Baraee,277,15007,local,2016
Bhote,23,15007,local,2016
Brahman - Hill,57,15007,local,2016
Brahman - Tarai,79,15007,local,2016
Chamar/ Harijan/ Ram,2112,15007,local,2016
Chhetri,25,15007,local,2016
Danuwar,151,15007,local,2016
Dhanuk,3442,15007,local,2016
Dhobi,319,15007,local,2016
Dom,132,15007,local,2016
Dusadh/ Pasawan/ Pasi,527,15007,local,2016
Hajam/Thakur,707,15007,local,2016
Halwai,541,15007,local,2016
Janajati Others,44,15007,local,2016
Kalwar,54,15007,local,2016
Kami,307,15007,local,2016
Kathabaniyan,371,15007,local,2016
Kayastha,11,15007,local,2016
Kewat,16,15007,local,2016
Khatwe,2447,15007,local,2016
Koiri/Kushwaha,737,15007,local,2016
Kumal,139,15007,local,2016
Kumhar,1426,15007,local,2016
Kurmi,23,15007,local,2016
Lohar,103,15007,local,2016
Mali,27,15007,local,2016
Mallaha,565,15007,local,2016
Musahar,2937,15007,local,2016
Musalman,5010,15007,local,2016
Newar,24,15007,local,2016
Others,63,15007,local,2016
Punjabi/Sikh,17,15007,local,2016
Rai,391,15007,local,2016
Rajbhar,22,15007,local,2016
Rajdhob,506,15007,local,2016
Rajput,30,15007,local,2016
Sanyasi/Dasnami,96,15007,local,2016
Satar/ Santhal,65,15007,local,2016
Sonar,16,15007,local,2016
Sudhi,275,15007,local,2016
Sunuwar,97,15007,local,2016
Tatma/Tatwa,50,15007,local,2016
Teli,5036,15007,local,2016
Terai Others,1522,15007,local,2016
Tharu,4278,15007,local,2016
Undefined Others,41,15007,local,2016
Yadav,6289,15007,local,2016
Bantar/Sardar,1179,15010,local,2016
Baraee,66,15010,local,2016
Brahman - Hill,117,15010,local,2016
Brahman - Tarai,104,15010,local,2016
Chamar/ Harijan/ Ram,2853,15010,local,2016
Chhetri,86,15010,local,2016
Dalit Others,19,15010,local,2016
Damai/Dholi,20,15010,local,2016
Danuwar,131,15010,local,2016
Dhanuk,946,15010,local,2016
Dhobi,142,15010,local,2016
Dom,112,15010,local,2016
Dusadh/ Pasawan/ Pasi,1114,15010,local,2016
Gaderi/Bhedihar,128,15010,local,2016
Hajam/Thakur,947,15010,local,2016
Halwai,1005,15010,local,2016
Kalwar,1570,15010,local,2016
Kami,509,15010,local,2016
Kathabaniyan,405,15010,local,2016
Kayastha,26,15010,local,2016
Khatwe,4619,15010,local,2016
Kumhar,17,15010,local,2016
Limbu,12,15010,local,2016
Lohar,35,15010,local,2016
Magar,43,15010,local,2016
Majhi,20,15010,local,2016
Mali,78,15010,local,2016
Mallaha,289,15010,local,2016
Marwadi,50,15010,local,2016
Musahar,1089,15010,local,2016
Musalman,8237,15010,local,2016
Newar,235,15010,local,2016
Others,73,15010,local,2016
Punjabi/Sikh,49,15010,local,2016
Rai,91,15010,local,2016
Rajbansi,11,15010,local,2016
Rajdhob,26,15010,local,2016
Rajput,17,15010,local,2016
Sanyasi/Dasnami,24,15010,local,2016
Sarki,24,15010,local,2016
Sonar,58,15010,local,2016
Sudhi,28,15010,local,2016
Sunuwar,20,15010,local,2016
Tamang,140,15010,local,2016
Tatma/Tatwa,399,15010,local,2016
Teli,5081,15010,local,2016
Terai Others,19,15010,local,2016
Tharu,12227,15010,local,2016
Undefined Others,40,15010,local,2016
Yadav,838,15010,local,2016
Amat,27,15004,local,2016
Bantar/Sardar,250,15004,local,2016
Baraee,167,15004,local,2016
Brahman - Hill,73,15004,local,2016
Brahman - Tarai,169,15004,local,2016
Byasi/Sauka,18,15004,local,2016
Chamar/ Harijan/ Ram,1436,15004,local,2016
Dev,70,15004,local,2016
Dhanuk,2030,15004,local,2016
Dhobi,344,15004,local,2016
Dom,73,15004,local,2016
Dusadh/ Pasawan/ Pasi,66,15004,local,2016
Hajam/Thakur,450,15004,local,2016
Halwai,203,15004,local,2016
Kamar,15,15004,local,2016
Kami,47,15004,local,2016
Kathabaniyan,660,15004,local,2016
Kayastha,32,15004,local,2016
Khatwe,1930,15004,local,2016
Koiri/Kushwaha,481,15004,local,2016
Kumhar,79,15004,local,2016
Lodh,32,15004,local,2016
Mali,17,15004,local,2016
Mallaha,465,15004,local,2016
Musahar,1541,15004,local,2016
Musalman,1326,15004,local,2016
Newar,12,15004,local,2016
Others,75,15004,local,2016
Rai,22,15004,local,2016
Rajdhob,355,15004,local,2016
Rajput,20,15004,local,2016
Sarki,18,15004,local,2016
Sudhi,185,15004,local,2016
Tatma/Tatwa,336,15004,local,2016
Teli,1883,15004,local,2016
Terai Others,1225,15004,local,2016
Tharu,26,15004,local,2016
Undefined Others,12,15004,local,2016
Yadav,6868,15004,local,2016
Amat,262,15008,local,2016
Badhaee,139,15008,local,2016
Bangali,21,15008,local,2016
Bantar/Sardar,700,15008,local,2016
Baraee,293,15008,local,2016
Brahman - Hill,373,15008,local,2016
Brahman - Tarai,892,15008,local,2016
Chamar/ Harijan/ Ram,1528,15008,local,2016
Chhetri,93,15008,local,2016
Dalit Others,28,15008,local,2016
Damai/Dholi,49,15008,local,2016
Dhanuk,4145,15008,local,2016
Dhobi,1190,15008,local,2016
Dom,171,15008,local,2016
Dusadh/ Pasawan/ Pasi,984,15008,local,2016
Hajam/Thakur,450,15008,local,2016
Halkhor,41,15008,local,2016
Halwai,1186,15008,local,2016
Kalar,126,15008,local,2016
Kalwar,29,15008,local,2016
Kamar,13,15008,local,2016
Kami,122,15008,local,2016
Kathabaniyan,1205,15008,local,2016
Kayastha,94,15008,local,2016
Kewat,324,15008,local,2016
Khatwe,1522,15008,local,2016
Koiri/Kushwaha,870,15008,local,2016
Kumal,43,15008,local,2016
Kumhar,679,15008,local,2016
Kurmi,11,15008,local,2016
Limbu,36,15008,local,2016
Lohar,34,15008,local,2016
Magar,35,15008,local,2016
Majhi,48,15008,local,2016
Mali,14,15008,local,2016
Mallaha,3092,15008,local,2016
Marwadi,145,15008,local,2016
Musahar,3088,15008,local,2016
Musalman,3073,15008,local,2016
Newar,231,15008,local,2016
Others,78,15008,local,2016
Punjabi/Sikh,21,15008,local,2016
Rai,70,15008,local,2016
Rajbhar,230,15008,local,2016
Rajdhob,3613,15008,local,2016
Rajput,24,15008,local,2016
Sanyasi/Dasnami,47,15008,local,2016
Sonar,164,15008,local,2016
Sudhi,141,15008,local,2016
Sunuwar,223,15008,local,2016
Tamang,16,15008,local,2016
Tatma/Tatwa,584,15008,local,2016
Teli,1567,15008,local,2016
Terai Others,2314,15008,local,2016
Thakuri,16,15008,local,2016
Tharu,106,15008,local,2016
Undefined Others,41,15008,local,2016
Yadav,9100,15008,local,2016
Badhaee,17,15003,local,2016
Bantar/Sardar,132,15003,local,2016
Baraee,277,15003,local,2016
Brahman - Hill,135,15003,local,2016
Brahman - Tarai,251,15003,local,2016
Chamar/ Harijan/ Ram,1325,15003,local,2016
Chhetri,27,15003,local,2016
Damai/Dholi,80,15003,local,2016
Dhanuk,5560,15003,local,2016
Dhobi,270,15003,local,2016
Dom,83,15003,local,2016
Dusadh/ Pasawan/ Pasi,856,15003,local,2016
Gharti/Bhujel,41,15003,local,2016
Gurung,14,15003,local,2016
Hajam/Thakur,619,15003,local,2016
Halwai,571,15003,local,2016
Kalwar,17,15003,local,2016
Kami,64,15003,local,2016
Kathabaniyan,683,15003,local,2016
Kayastha,69,15003,local,2016
Khatwe,1122,15003,local,2016
Kumhar,503,15003,local,2016
Kurmi,19,15003,local,2016
Limbu,151,15003,local,2016
Magar,548,15003,local,2016
Mali,63,15003,local,2016
Mallaha,1275,15003,local,2016
Musahar,1542,15003,local,2016
Musalman,2444,15003,local,2016
Nuniya,88,15003,local,2016
Others,69,15003,local,2016
Rajdhob,137,15003,local,2016
Rajput,501,15003,local,2016
Sanyasi/Dasnami,84,15003,local,2016
Sarki,25,15003,local,2016
Sonar,11,15003,local,2016
Tamang,14,15003,local,2016
Tatma/Tatwa,727,15003,local,2016
Teli,2003,15003,local,2016
Terai Others,1070,15003,local,2016
Undefined Others,18,15003,local,2016
Yadav,5954,15003,local,2016
Badhaee,39,15018,local,2016
Bangali,23,15018,local,2016
Bantar/Sardar,576,15018,local,2016
Baraee,170,15018,local,2016
Brahman - Hill,98,15018,local,2016
Brahman - Tarai,497,15018,local,2016
Chamar/ Harijan/ Ram,974,15018,local,2016
Chhetri,32,15018,local,2016
Dhanuk,218,15018,local,2016
Dhobi,483,15018,local,2016
Dom,82,15018,local,2016
Dura,14,15018,local,2016
Hajam/Thakur,460,15018,local,2016
Halwai,76,15018,local,2016
Kami,51,15018,local,2016
Kathabaniyan,411,15018,local,2016
Kewat,44,15018,local,2016
Khatwe,3192,15018,local,2016
Koiri/Kushwaha,952,15018,local,2016
Kumal,50,15018,local,2016
Kumhar,66,15018,local,2016
Magar,32,15018,local,2016
Mali,23,15018,local,2016
Mallaha,1027,15018,local,2016
Musahar,1770,15018,local,2016
Musalman,1486,15018,local,2016
Others,31,15018,local,2016
Sanyasi/Dasnami,144,15018,local,2016
Sonar,72,15018,local,2016
Sudhi,275,15018,local,2016
Sunuwar,164,15018,local,2016
Tamang,11,15018,local,2016
Tatma/Tatwa,249,15018,local,2016
Teli,1230,15018,local,2016
Terai Others,116,15018,local,2016
Tharu,147,15018,local,2016
Yadav,6725,15018,local,2016
Amat,95,15012,local,2016
Badhaee,486,15012,local,2016
Bangali,568,15012,local,2016
Bantar/Sardar,91,15012,local,2016
Baraee,720,15012,local,2016
Brahman - Hill,1110,15012,local,2016
Brahman - Tarai,2125,15012,local,2016
Byasi/Sauka,25,15012,local,2016
Chamar/ Harijan/ Ram,1941,15012,local,2016
Chhetri,806,15012,local,2016
Damai/Dholi,158,15012,local,2016
Danuwar,12,15012,local,2016
Dev,916,15012,local,2016
Dhanuk,4693,15012,local,2016
Dhobi,769,15012,local,2016
Dom,141,15012,local,2016
Dusadh/ Pasawan/ Pasi,263,15012,local,2016
Foreigner,36,15012,local,2016
Gharti/Bhujel,123,15012,local,2016
Gurung,33,15012,local,2016
Hajam/Thakur,1105,15012,local,2016
Halkhor,113,15012,local,2016
Halwai,1682,15012,local,2016
Kalwar,364,15012,local,2016
Kami,248,15012,local,2016
Kanu,42,15012,local,2016
Kathabaniyan,5163,15012,local,2016
Kayastha,863,15012,local,2016
Kewat,23,15012,local,2016
Khatwe,2334,15012,local,2016
Khawas,17,15012,local,2016
Koiri/Kushwaha,507,15012,local,2016
Kumal,22,15012,local,2016
Kumhar,224,15012,local,2016
Kurmi,85,15012,local,2016
Limbu,35,15012,local,2016
Lohar,119,15012,local,2016
Magar,470,15012,local,2016
Majhi,53,15012,local,2016
Mali,65,15012,local,2016
Mallaha,162,15012,local,2016
Marwadi,479,15012,local,2016
Musahar,2563,15012,local,2016
Musalman,7012,15012,local,2016
Newar,418,15012,local,2016
Nuniya,473,15012,local,2016
Others,94,15012,local,2016
Punjabi/Sikh,242,15012,local,2016
Rai,130,15012,local,2016
Rajbansi,63,15012,local,2016
Rajbhar,696,15012,local,2016
Rajdhob,278,15012,local,2016
Rajput,727,15012,local,2016
Sanyasi/Dasnami,123,15012,local,2016
Sarki,15,15012,local,2016
Sonar,867,15012,local,2016
Sudhi,185,15012,local,2016
Sunuwar,27,15012,local,2016
Tamang,401,15012,local,2016
Tatma/Tatwa,566,15012,local,2016
Teli,4568,15012,local,2016
Terai Others,595,15012,local,2016
Thakuri,31,15012,local,2016
Tharu,1410,15012,local,2016
Undefined Others,200,15012,local,2016
Yadav,17404,15012,local,2016
Yakkha,22,15012,local,2016
Badhaee,169,15001,local,2016
Bahing,19,15001,local,2016
Bantaba,11,15001,local,2016
Bantar/Sardar,1016,15001,local,2016
Baraee,85,15001,local,2016
Brahman - Hill,811,15001,local,2016
Brahman - Tarai,39,15001,local,2016
Chamar/ Harijan/ Ram,939,15001,local,2016
Chhetri,525,15001,local,2016
Damai/Dholi,175,15001,local,2016
Danuwar,343,15001,local,2016
Dhanuk,1056,15001,local,2016
Dhobi,53,15001,local,2016
Dom,101,15001,local,2016
Gharti/Bhujel,75,15001,local,2016
Hajam/Thakur,457,15001,local,2016
Halwai,227,15001,local,2016
Kalwar,12,15001,local,2016
